Id,gender,age,nationality,sport,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,ind-degree,company,decision
x9877b,female,25,German,Cricket,69,False,True,False,False,1,True,master,D,True
x3503f,female,23,Dutch,Running,58,False,False,False,False,0,False,bachelor,D,False
x2581f,male,21,Dutch,Swimming,61,False,False,False,False,1,True,bachelor,D,False
x1759c,male,27,Dutch,Golf,59,False,False,True,False,1,False,phd,D,False
x5975c,male,29,Dutch,Rugby,61,True,False,False,True,3,False,master,D,False
x9183e,male,30,Dutch,Football,64,True,False,False,True,3,False,master,D,False
x6056f,female,32,Belgian,Cricket,69,False,False,True,False,1,True,master,D,True
x2179d,male,27,Dutch,Cricket,62,False,False,False,False,1,False,bachelor,D,False
x1137e,female,28,Dutch,Football,68,False,False,False,False,1,True,master,D,True
x5449c,female,22,Dutch,Running,61,True,False,False,False,2,False,master,D,False
x7097g,female,26,German,Golf,64,False,True,False,False,0,True,master,D,False
x1340f,female,21,Dutch,Football,56,False,False,False,False,1,False,bachelor,D,False
x6024g,male,28,Dutch,Cricket,65,False,False,False,False,1,True,master,D,True
x5785c,female,32,Dutch,Football,65,False,True,False,False,1,True,bachelor,D,True
x6601a,female,26,Dutch,Cricket,66,False,True,False,True,2,True,bachelor,D,False
x2372f,male,25,Dutch,Rugby,51,True,False,False,False,2,False,bachelor,D,False
x2848f,male,26,Dutch,Rugby,51,True,False,False,False,2,False,master,D,False
x8326a,male,21,Dutch,Football,63,False,False,False,False,1,True,bachelor,D,False
x9887b,male,26,Dutch,Rugby,55,True,False,False,True,2,False,master,D,False
x1125c,male,24,Dutch,Rugby,62,False,False,False,False,2,False,bachelor,D,False
x6563a,female,27,Dutch,Golf,63,False,False,True,False,1,False,phd,D,False
x3023f,male,22,Belgian,Tennis,75,True,True,False,True,2,True,master,D,True
x4042g,female,28,Dutch,Running,58,False,False,False,False,0,False,bachelor,D,False
x9335e,female,22,Dutch,Swimming,61,False,False,False,False,0,False,bachelor,D,False
x9664c,female,28,Dutch,Swimming,69,False,True,True,False,0,True,phd,D,False
x6636f,male,24,German,Swimming,56,True,False,True,True,2,False,phd,D,False
x2609c,male,28,Dutch,Football,58,False,True,False,False,1,True,bachelor,D,False
x4815g,male,28,Dutch,Football,66,False,False,True,False,1,True,master,D,True
x9092f,male,29,German,Rugby,52,False,False,False,False,2,False,master,D,False
x6550g,female,22,Belgian,Running,71,False,True,False,False,1,True,master,D,True
x4003f,male,24,Belgian,Running,65,False,False,False,False,1,True,bachelor,D,True
x8292e,male,27,Dutch,Swimming,59,True,False,False,True,2,False,master,D,False
x9325a,male,25,Dutch,Rugby,64,True,False,True,True,2,False,master,D,False
x9073b,male,28,Dutch,Football,58,True,False,False,True,3,False,master,D,False
x5934d,male,23,Dutch,Golf,63,False,False,False,False,2,True,bachelor,D,False
x3577c,male,23,Dutch,Swimming,65,False,False,False,True,2,True,bachelor,D,False
x4886e,male,25,Dutch,Tennis,62,False,False,False,False,2,False,master,D,False
x2035d,female,28,Dutch,Chess,74,False,True,True,False,0,True,phd,D,False
x2663d,female,30,Dutch,Cricket,55,False,False,True,False,0,False,master,D,False
x5999d,female,24,Dutch,Tennis,56,False,False,False,False,1,False,bachelor,D,False
x1748f,other,27,Dutch,Running,61,True,False,False,False,2,False,bachelor,D,False
x5113e,male,30,Dutch,Rugby,56,True,False,False,True,3,False,master,D,False
x3688g,male,23,Dutch,Swimming,72,False,True,False,False,1,True,master,D,True
x6000b,female,30,Dutch,Golf,64,False,False,True,False,1,False,master,D,False
x4795d,male,30,German,Tennis,52,True,False,False,False,3,False,bachelor,D,False
x3595e,female,24,Dutch,Chess,64,False,True,False,False,2,False,master,D,False
x3929c,male,25,Dutch,Tennis,56,False,False,False,False,1,False,bachelor,D,False
x4617c,female,23,German,Running,73,False,True,False,False,0,True,master,D,False
x3454d,male,21,Dutch,Golf,66,False,True,False,False,2,True,master,D,True
x8892e,female,27,Dutch,Chess,63,False,True,False,False,1,False,bachelor,D,False
x5950c,female,25,German,Running,68,False,True,False,False,1,True,master,D,True
x9768b,female,32,Dutch,Cricket,63,False,False,False,False,1,False,bachelor,D,False
x6110b,female,25,Dutch,Chess,66,False,False,False,False,0,True,master,D,True
x3191f,female,30,Dutch,Football,58,True,False,False,True,3,False,bachelor,D,False
x7579a,male,27,Belgian,Swimming,50,False,False,False,False,1,False,bachelor,D,False
x5211e,female,28,Dutch,Golf,57,False,False,False,False,0,False,bachelor,D,False
x2868e,male,30,Dutch,Cricket,67,False,True,True,False,0,True,master,D,False
x6002c,male,27,Dutch,Golf,64,False,False,False,False,1,True,master,D,False
x6369f,female,26,Dutch,Football,68,False,True,True,False,1,True,master,D,True
x9557b,female,24,Dutch,Football,66,False,True,False,False,1,True,master,D,True
x8318f,male,29,Dutch,Rugby,57,False,False,False,True,2,False,bachelor,D,False
x9944f,male,23,Dutch,Cricket,75,False,True,False,True,2,True,master,D,True
x3193b,female,26,Dutch,Tennis,62,False,False,False,False,1,False,bachelor,D,False
x4089f,female,32,German,Rugby,56,False,False,False,False,0,False,bachelor,D,False
x4248b,male,26,Dutch,Swimming,54,False,False,True,False,0,False,bachelor,D,False
x2937b,female,23,Dutch,Football,72,False,True,False,True,2,True,bachelor,D,True
x3711b,male,25,Dutch,Football,55,True,False,False,True,3,False,master,D,False
x6338c,male,27,Dutch,Rugby,62,True,False,False,True,3,False,bachelor,D,False
x5689b,female,21,Belgian,Running,61,False,True,False,False,1,False,bachelor,D,False
x1454g,female,30,Dutch,Swimming,65,False,False,False,False,1,False,bachelor,D,True
x4277d,female,22,Dutch,Golf,69,True,True,False,False,2,True,bachelor,D,False
x4358b,male,27,Dutch,Swimming,63,False,False,False,True,2,False,bachelor,D,False
x8182a,male,28,Dutch,Swimming,64,False,False,False,False,1,True,bachelor,D,False
x2455d,female,27,Dutch,Rugby,57,False,False,True,False,1,False,phd,D,False
x5924e,male,24,Dutch,Running,69,False,False,False,True,2,True,master,D,True
x2444e,male,27,Belgian,Football,57,False,False,False,False,1,False,bachelor,D,False
x7672a,female,27,Dutch,Chess,67,False,True,False,False,1,True,bachelor,D,True
x4071d,female,32,Dutch,Rugby,64,False,False,True,False,1,False,phd,D,False
x6366b,male,30,German,Rugby,49,False,False,False,False,2,False,bachelor,D,False
x6523g,female,25,Dutch,Chess,63,False,True,False,False,1,False,master,D,False
x1689c,female,24,Dutch,Golf,68,False,True,False,False,1,True,bachelor,D,True
x1893d,male,25,Dutch,Cricket,74,False,True,False,True,2,True,bachelor,D,True
x3920b,male,29,Dutch,Cricket,67,False,False,False,False,2,False,master,D,True
x2396d,female,28,Dutch,Rugby,59,False,False,False,False,0,False,bachelor,D,False
x6249c,female,24,Dutch,Golf,57,False,True,False,False,1,False,bachelor,D,False
x1462c,male,32,Dutch,Cricket,58,False,False,False,False,0,False,bachelor,D,False
x6020e,male,31,Dutch,Cricket,70,False,True,True,False,1,True,master,D,True
x8605a,female,28,Dutch,Tennis,64,False,True,False,False,1,False,bachelor,D,False
x5361f,male,28,Dutch,Football,62,True,False,False,True,2,False,bachelor,D,False
x4250d,male,27,Dutch,Football,53,True,False,False,True,3,False,master,D,False
x1677a,female,26,Belgian,Golf,58,False,False,False,False,0,False,bachelor,D,False
x4017a,female,28,Dutch,Golf,58,False,False,True,False,0,False,master,D,False
x4768a,male,26,Dutch,Swimming,64,False,False,True,False,1,True,bachelor,D,False
x1677g,female,24,Dutch,Tennis,63,False,False,True,False,1,False,bachelor,D,False
x3091g,other,26,Belgian,Football,67,False,True,False,False,1,True,bachelor,D,False
x2845c,other,27,Dutch,Rugby,49,False,False,False,True,2,False,bachelor,D,False
x3452b,male,26,German,Chess,58,False,False,True,False,0,False,master,D,False
x1757d,male,26,Dutch,Golf,61,False,True,False,False,1,True,bachelor,D,False
x8858e,male,29,Dutch,Golf,62,False,False,False,False,1,True,bachelor,D,False
x1834e,male,31,Dutch,Football,52,False,False,False,False,1,False,bachelor,D,False
x7897c,male,29,Dutch,Swimming,62,True,False,False,True,3,False,master,D,False
x9197f,male,28,German,Rugby,61,False,False,True,False,1,False,phd,D,False
x1769c,male,27,German,Tennis,57,False,False,False,True,2,False,bachelor,D,False
x2456f,male,29,Belgian,Golf,55,False,False,True,False,0,False,bachelor,D,False
x6897e,male,24,German,Swimming,53,True,False,False,False,2,False,master,D,False
x3075e,male,32,Dutch,Cricket,68,False,True,True,False,0,True,master,D,False
x1419b,male,31,Dutch,Golf,63,False,False,True,False,0,True,master,D,False
x1445a,female,28,Dutch,Chess,66,False,True,False,False,1,True,bachelor,D,False
x2566e,male,29,Dutch,Swimming,67,False,False,True,False,1,True,phd,D,False
x3998e,female,21,Dutch,Swimming,73,False,True,False,False,1,True,master,D,True
x7317a,male,29,Dutch,Football,66,False,False,False,False,1,True,master,D,True
x5123b,male,30,Dutch,Swimming,70,False,True,True,False,1,True,master,D,True
x5998e,male,29,Belgian,Rugby,56,True,False,False,True,3,False,master,D,False
x3305b,male,26,German,Swimming,65,False,True,False,False,1,True,bachelor,D,True
x4918c,male,27,Belgian,Football,63,False,True,False,True,2,True,bachelor,D,False
x9070c,male,26,Dutch,Cricket,64,False,False,True,False,1,False,phd,D,False
x9143f,female,27,Dutch,Chess,71,False,True,True,False,0,True,master,D,True
x1295e,male,24,Dutch,Football,53,True,False,False,True,3,False,bachelor,D,False
x1734f,female,29,Dutch,Football,60,True,False,False,True,3,False,bachelor,D,False
x6951c,male,30,Belgian,Golf,63,False,False,True,False,1,False,master,D,False
x3123g,male,26,Dutch,Rugby,62,False,False,False,False,2,False,bachelor,D,False
x3292g,female,24,Dutch,Chess,69,False,True,False,True,1,True,master,D,True
x6388a,female,23,Dutch,Swimming,65,False,True,False,False,0,True,master,D,False
x3571d,female,25,Dutch,Chess,57,False,False,False,False,1,False,bachelor,D,False
x4221d,female,24,Dutch,Rugby,64,False,False,False,True,2,False,master,D,False
x8516f,female,22,Dutch,Football,57,False,False,False,False,2,True,bachelor,D,False
x6150e,male,27,Dutch,Cricket,68,False,False,True,False,1,True,phd,D,True
x4107g,male,27,Dutch,Chess,62,False,False,False,False,0,True,bachelor,D,False
x7942d,female,22,Dutch,Tennis,63,False,False,False,False,2,True,bachelor,D,False
x1030b,female,30,German,Football,70,False,True,True,False,1,True,master,D,True
x7793g,female,22,Dutch,Swimming,60,False,False,False,False,0,True,bachelor,D,False
x7229a,female,24,Dutch,Football,69,False,False,False,False,2,True,bachelor,D,False
x6227e,male,24,Dutch,Tennis,57,False,False,False,True,2,False,bachelor,D,False
x9102e,female,27,Dutch,Golf,59,False,False,False,True,2,False,bachelor,D,False
x3019f,female,25,Dutch,Swimming,71,False,False,False,False,1,True,master,D,True
x4566e,female,25,German,Chess,71,False,True,True,False,1,True,phd,D,True
x4995c,male,25,Dutch,Rugby,59,True,False,False,True,2,False,bachelor,D,False
x3976f,male,30,German,Cricket,64,False,False,True,False,0,False,bachelor,D,False
x7797f,male,22,Dutch,Golf,68,False,True,False,False,1,True,bachelor,D,False
x5154g,female,22,Dutch,Swimming,61,False,False,False,False,2,False,bachelor,D,False
x3808e,female,30,Dutch,Cricket,67,False,False,True,False,0,True,master,D,False
x6704e,female,25,Dutch,Tennis,51,False,False,False,False,2,False,bachelor,D,False
x5670c,male,29,Dutch,Tennis,62,True,False,False,True,3,False,master,D,False
x9540f,female,25,Dutch,Running,71,False,True,False,False,0,True,master,D,False
x9031a,male,27,Dutch,Rugby,64,False,True,False,False,0,True,master,D,False
x6061d,male,27,Dutch,Rugby,52,True,False,False,True,2,False,bachelor,D,False
x9082c,male,29,German,Football,64,False,True,False,False,2,False,bachelor,D,False
x1481g,male,26,Dutch,Rugby,65,True,False,False,True,3,False,bachelor,D,True
x8796b,other,23,Dutch,Chess,73,False,True,True,False,1,True,master,D,True
x6724b,female,28,Dutch,Running,70,False,True,False,False,1,True,bachelor,D,True
x7351d,female,28,Dutch,Chess,67,False,True,False,False,2,True,phd,D,True
x2247a,female,30,Dutch,Golf,67,False,True,True,False,1,True,master,D,True
x6611d,male,27,Dutch,Running,69,False,True,False,False,0,True,master,D,True
x6475e,female,23,German,Running,61,False,False,False,False,1,True,bachelor,D,False
x5829e,male,24,Dutch,Rugby,50,True,False,False,True,2,False,bachelor,D,False
x2614b,male,22,Dutch,Swimming,56,False,False,False,False,0,False,bachelor,D,False
x2040g,male,23,Dutch,Running,65,False,False,False,False,2,True,bachelor,D,True
x9603e,male,26,Dutch,Football,58,True,False,False,True,3,False,master,D,False
x1365e,female,26,German,Chess,60,False,True,False,False,0,False,bachelor,D,False
x7420f,female,24,Dutch,Swimming,63,False,False,False,False,0,True,bachelor,D,False
x7431d,male,29,Dutch,Rugby,56,False,False,False,False,1,False,bachelor,D,False
x7921b,male,26,Dutch,Football,57,False,False,False,False,1,False,bachelor,D,False
x8731c,male,29,Dutch,Rugby,65,False,False,True,False,2,False,master,D,True
x2000f,male,27,Dutch,Football,63,True,False,False,True,2,True,bachelor,D,False
x7231f,female,21,Belgian,Chess,68,False,False,False,False,1,True,bachelor,D,True
x7635c,male,30,Dutch,Cricket,67,False,True,False,False,1,True,phd,D,True
x5528b,male,26,Dutch,Football,59,True,False,False,True,3,False,master,D,False
x9123g,male,28,Dutch,Cricket,61,False,False,False,False,1,False,bachelor,D,False
x2190f,male,28,Dutch,Rugby,54,False,False,True,True,2,False,phd,D,False
x2708a,male,22,Dutch,Golf,61,True,True,False,False,2,True,bachelor,D,False
x3296b,female,21,Dutch,Running,70,False,True,False,False,2,True,master,D,True
x9221a,female,32,Dutch,Golf,68,False,True,True,False,0,True,phd,D,False
x2409f,male,22,Dutch,Tennis,69,False,True,False,False,1,True,master,D,True
x6114b,female,23,Dutch,Swimming,59,False,False,False,False,1,False,bachelor,D,False
x7340g,male,31,German,Rugby,65,False,True,True,False,1,True,bachelor,D,True
x6831d,female,28,German,Cricket,62,True,False,False,False,2,False,bachelor,D,False
x8209c,male,26,Dutch,Rugby,54,False,False,False,False,1,False,master,D,False
x1639e,male,24,Dutch,Football,60,True,False,False,True,3,False,master,D,False
x6989c,male,27,Dutch,Football,65,False,False,False,False,2,True,bachelor,D,False
x2704c,female,27,Belgian,Chess,67,False,True,False,False,1,True,master,D,True
x4884f,female,21,Belgian,Swimming,64,False,True,False,False,0,True,bachelor,D,False
x2908e,male,26,Dutch,Rugby,54,True,False,False,False,2,False,master,D,False
x2748e,male,26,Dutch,Golf,66,False,True,False,False,1,True,master,D,True
x3225c,male,21,Belgian,Cricket,62,False,False,False,False,1,False,bachelor,D,False
x3564g,male,29,Dutch,Football,55,True,False,False,True,3,False,master,D,False
x2026e,male,25,Dutch,Cricket,54,False,False,False,False,1,True,bachelor,D,False
x1113b,female,23,Dutch,Chess,60,False,False,False,False,0,True,bachelor,D,False
x3284d,male,26,Dutch,Cricket,56,False,False,False,False,0,False,master,D,False
x9576b,male,25,Belgian,Rugby,54,False,False,True,False,2,False,master,D,False
x7602e,female,26,Dutch,Tennis,66,False,True,False,False,1,True,master,D,True
x3606e,male,26,Dutch,Cricket,65,False,False,False,False,2,True,bachelor,D,False
x2100c,other,23,Dutch,Golf,68,False,True,False,False,1,True,bachelor,D,False
x2770c,female,22,German,Football,60,False,False,False,False,2,False,bachelor,D,False
x3394e,male,30,Dutch,Tennis,60,False,False,True,False,2,False,master,D,False
x5697b,female,21,Dutch,Tennis,61,True,True,False,False,2,False,bachelor,D,False
x7793e,female,26,Dutch,Cricket,55,False,False,False,False,0,False,master,D,False
x8122f,female,21,Dutch,Running,58,False,False,False,False,1,False,bachelor,D,False
x8530d,male,28,Dutch,Football,58,False,True,False,False,2,False,bachelor,D,False
x7320e,female,24,Dutch,Tennis,71,False,True,False,False,1,True,master,D,True
x4688b,male,30,Dutch,Football,58,False,False,False,False,1,False,master,D,False
x1252d,male,29,Dutch,Swimming,53,True,False,True,True,3,False,master,D,False
x6304g,other,28,Belgian,Chess,58,False,False,False,False,1,False,bachelor,D,False
x1782a,female,23,German,Running,68,False,True,False,False,2,True,bachelor,D,False
x4672f,female,21,Dutch,Swimming,62,False,False,True,False,1,True,master,D,False
x2702b,other,28,Belgian,Swimming,64,False,False,False,False,0,True,master,D,False
x8933g,female,27,Dutch,Swimming,67,False,True,False,False,0,True,bachelor,D,False
x2124e,male,29,Dutch,Cricket,59,False,False,True,False,2,False,bachelor,D,False
x9181f,male,28,Dutch,Cricket,57,False,False,False,False,1,False,master,D,False
x7129d,female,24,Dutch,Football,60,True,False,True,True,3,False,master,D,False
x1535f,male,25,Dutch,Swimming,55,False,False,False,False,1,False,master,D,False
x8626b,male,30,Dutch,Football,63,True,False,False,True,2,False,master,D,False
x5631b,male,29,Dutch,Cricket,65,False,False,True,False,1,True,master,D,True
x8274b,female,21,Dutch,Swimming,62,False,False,False,False,1,False,bachelor,D,False
x8713f,female,24,Dutch,Running,66,False,True,False,False,0,True,master,D,False
x6215e,male,24,Dutch,Football,54,True,False,False,False,2,False,bachelor,D,False
x6038e,male,27,Dutch,Rugby,64,True,True,True,False,2,False,master,D,False
x2491b,male,28,Dutch,Rugby,52,False,False,False,False,2,False,bachelor,D,False
x8781b,male,24,Dutch,Tennis,74,False,True,False,False,2,True,master,D,True
x7776e,male,29,Dutch,Cricket,69,False,True,True,False,0,True,phd,D,False
x3916a,female,25,Belgian,Swimming,67,False,True,False,True,2,True,bachelor,D,True
